id,title,category,subcategory,lab_type,risk_level,hazard_types,scenario,question,answer,steps,ppe,forbidden,disposal,first_aid,emergency,legal_notes,references,source_type,source_title,source_org,source_version,source_date,source_url,last_updated,reviewer,status,tags,language
EXT-BERKELEY-LSM-004-49a92ef874,UC Berkeley Laboratory Safety Manual - UC Field Operations Safety Manual,通用,实验室安全手册,通用,3,实验室安全;培训;PPE;应急,"参考UC Berkeley Office of Environment, Health & Safety公开资料处理实验室安全手册相关实验室安全问题",UC Field Operations Safety Manual相关的实验室安全要求是什么？,"serves as a reference document and teaching tool to promote safe, successful field courses and research trips. It includes guidance on planning, training, incident response, risk... about Field Research Ensuring the safe use of lasers, laser systems, and non-ionizing radiation sources. How Do I: Get authorized to use a laser? Please go to the UC Learning Center and enroll in the course titled","about Field Research Ensuring the safe use of lasers, laser systems, and non-ionizing radiation sources.; How Do I: Get authorized to use a laser?",护目镜/面屏,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"UC Berkeley Office of Environment, Health & Safety: UC Berkeley Laboratory Safety Manual; section: UC Field Operations Safety Manual; UC Berkeley Laboratory Safety Manual; UC Berkeley Office of Environment, Health & Safety; https://ehs.berkeley.edu/laboratory-safety-manual",public_authoritative_source,UC Berkeley Laboratory Safety Manual,"UC Berkeley Office of Environment, Health & Safety",,,https://ehs.berkeley.edu/laboratory-safety-manual,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;BERKELEY-LSM;通用;实验室安全手册,en-US/zh-CN-meta
EXT-BERKELEY-LSM-005-52e982f6e9,UC Berkeley Laboratory Safety Manual - EHS 301 - Laser Safety,通用,实验室安全手册,通用,3,实验室安全;培训;PPE;应急,"参考UC Berkeley Office of Environment, Health & Safety公开资料处理实验室安全手册相关实验室安全问题",EHS 301 - Laser Safety相关的实验室安全要求是什么？,"If you have questions, contact us at ehstrain@berkeley.... Non-Ionizing Radiation (Non-Laser) Manual The modern world is full of devices that, either directly or indirectly, act as sources of non-ionizing radiation (NIR). These sources produce NIR in the electromagnetic spectrum of wavelengths/frequencies ranging from 100 nm to static fields. Many NIR sources are present on the UC Berkeley campus, either in research applications or in ancillary equipment. In general, NIR tends to be less hazardous to humans than ionizing radiation (ionizing radiation has a wavelength of less than 100 nm or a photon energy greater than 12.4 electron Volts). However, depending on the wavelength/frequency and... about Non-Ionizing Radiation (Non-Laser) Manual Radiation Safety oversees and facilitates the use of radiation sources in research and instruction; helping to ensure safety and regulatory compliance.","If you have questions, contact us at ehstrain@berkeley....; about Non-Ionizing Radiation (Non-Laser) Manual Radiation Safety oversees and facilitates the use of radiation...",护目镜/面屏,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"UC Berkeley Office of Environment, Health & Safety: UC Berkeley Laboratory Safety Manual; section: EHS 301 - Laser Safety; UC Berkeley Laboratory Safety Manual; UC Berkeley Office of Environment, Health & Safety; https://ehs.berkeley.edu/laboratory-safety-manual",public_authoritative_source,UC Berkeley Laboratory Safety Manual,"UC Berkeley Office of Environment, Health & Safety",,,https://ehs.berkeley.edu/laboratory-safety-manual,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;BERKELEY-LSM;通用;实验室安全手册,en-US/zh-CN-meta
EXT-BERKELEY-LSM-006-c3c9d7a098,UC Berkeley Laboratory Safety Manual - Standard Operating Procedures (SOPs) for Labs,通用,实验室安全手册,通用,1,实验室安全;培训;PPE;应急,"参考UC Berkeley Office of Environment, Health & Safety公开资料处理实验室安全手册相关实验室安全问题",Standard Operating Procedures (SOPs) for Labs相关的实验室安全要求是什么？,"A standard operating procedure (SOP) is a set of instructions for performing experiments or processes that involve hazards (chemical, physical, biological, radiation). SOPs are lab-specific and include documentation of the people who have received training for that procedure. New students and employees working in your lab should be provided with hands-on training for hazardous materials and operations that are covered by the SOPs for your lab. SOPs by Hazard Type Chemicals & General Lab Safety Written SOPs are required for all hazardous operations/activities. about Standard Operating Procedures (SOPs) for Labs The Office of Environment, Health & Safety maintains a Hazardous Waste Program (HWP) to develop hazard waste disposal procedures, provide orientation to campus personnel, monitor departmental hazardous waste operations, receive departmental waste and dispose of the waste, and evaluate all hazardous waste disposal activities.","New students and employees working in your lab should be provided with hands-on training for hazardous materials and...; SOPs by Hazard Type Chemicals & General Lab Safety Written SOPs are required for all hazardous operations/activities.; about Standard Operating Procedures (SOPs) for Labs The Office of Environment, Health & Safety maintains a Hazardous...",合适材质手套;必要时呼吸防护,禁止绕过工程控制、PPE、培训和审批要求,按危险废物/生物废物/锐器废物类别、标签和容器要求收集，交由本单位合规流程处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"UC Berkeley Office of Environment, Health & Safety: UC Berkeley Laboratory Safety Manual; section: Standard Operating Procedures (SOPs) for Labs; UC Berkeley Laboratory Safety Manual; UC Berkeley Office of Environment, Health & Safety; https://ehs.berkeley.edu/laboratory-safety-manual",public_authoritative_source,UC Berkeley Laboratory Safety Manual,"UC Berkeley Office of Environment, Health & Safety",,,https://ehs.berkeley.edu/laboratory-safety-manual,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;BERKELEY-LSM;通用;实验室安全手册,en-US/zh-CN-meta
EXT-BERKELEY-LSM-007-dfae4e8bb0,UC Berkeley Laboratory Safety Manual - What to Do in a Campus Emergency,通用,实验室安全手册,通用,1,实验室安全;培训;PPE;应急,"参考UC Berkeley Office of Environment, Health & Safety公开资料处理实验室安全手册相关实验室安全问题",What to Do in a Campus Emergency相关的实验室安全要求是什么？,"Emergency procedure signs are posted near the stairs and elevators in every building. These signs tell you what to do during different emergencies. They also show the location of your building’s Emergency Assembly Area. In the event of a fire: Pull on the nearest manual pull station and call 911. Only use a fire extinguisher if you’ve been trained and the exit is clear. Contact EH&S to request fire extinguisher training. By law, everyone must evacuate the building when the alarm sounds or when directed by emergency personnel or a campus issued...","Only use a fire extinguisher if you’ve been trained and the exit is clear.; Contact EH&S to request fire extinguisher training.; By law, everyone must evacuate the building when the alarm sounds or when directed by emergency personnel or a campus...",按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,泄漏、火灾或失控释放时优先人员撤离、隔离区域、报警并联系EHS/应急人员。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"UC Berkeley Office of Environment, Health & Safety: UC Berkeley Laboratory Safety Manual; section: What to Do in a Campus Emergency; UC Berkeley Laboratory Safety Manual; UC Berkeley Office of Environment, Health & Safety; https://ehs.berkeley.edu/laboratory-safety-manual",public_authoritative_source,UC Berkeley Laboratory Safety Manual,"UC Berkeley Office of Environment, Health & Safety",,,https://ehs.berkeley.edu/laboratory-safety-manual,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;BERKELEY-LSM;通用;实验室安全手册,en-US/zh-CN-meta
EXT-BERKELEY-BIOSAFETY-001-de97501f0f,UC Berkeley Biological Safety Program Manual - UC Berkeley Biological Safety Program Manual - section 1,生物,生物安全手册,生物,2,生物安全;BSL;暴露控制;废弃物,"参考UC Berkeley Office of Environment, Health & Safety公开资料处理生物安全手册相关实验室安全问题",UC Berkeley Biological Safety Program Manual - section 1相关的实验室安全要求是什么？,"UC Berkeley is committed to maintaining a healthy and safe workplace for all laboratory workers, students and visitors. This manual is an overview of the administrative steps necessary to obtain and maintain approval for the use of biological materials in laboratories, as well as a reference for good work practices and safe handling of other potentially infectious materials (OPIM).",This manual is an overview of the administrative steps necessary to obtain and maintain approval for the use of...,合适材质手套;必要时呼吸防护,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"UC Berkeley Office of Environment, Health & Safety: UC Berkeley Biological Safety Program Manual; section: UC Berkeley Biological Safety Program Manual - section 1; UC Berkeley Biological Safety Program Manual; UC Berkeley Office of Environment, Health & Safety; https://ehs.berkeley.edu/publications/biological-safety-program-manual",public_authoritative_source,UC Berkeley Biological Safety Program Manual,"UC Berkeley Office of Environment, Health & Safety",,,https://ehs.berkeley.edu/publications/biological-safety-program-manual,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;BERKELEY-BIOSAFETY;生物;生物安全手册,en-US/zh-CN-meta
EXT-BERKELEY-LASER-001-5d6738a2f2,UC Berkeley Laser Safety Manual - UC Berkeley Laser Safety Manual - section 1,物理,激光安全手册,物理/工程,3,激光;受控区域;眼损伤;联锁,"参考UC Berkeley Office of Environment, Health & Safety公开资料处理激光安全手册相关实验室安全问题",UC Berkeley Laser Safety Manual - section 1相关的实验室安全要求是什么？,"Laser Safety Manual | Office of Environment, Health & Safety Office of Environment, Health & Safety EH&S protects the health and safety of our community and environment. Employment Opportunities Trainings Required by Role Areas of service and support: working with hazards, risk assessment, safety and compliance, policies and procedures, consultation and training, resources and guidance. Construction at UC Berkeley Controlled Substances Environmental Protection Equipment & Tool Safety Heat Illness Prevention and Response Maximum Allowable Quantities (MAQ) Providing support, in the form of risk assessment, review, consultation, training, and the necessary resources and guidance for research at UC Berkeley. Lab Hazard Assessment Tool (LHAT) Labs At Berkeley (L@B) Principal Investigators Laboratory Managers & Safety Coordinators Department Safety Coordinators Laboratory Workers & Students The campuswide Workplace Safety Program serves as the university’s central program for creating a safe and healthful work environment. Safety by Campus Role Work Related Injuries What to Do in an Emergency Workplace Violence Prevention Automated External Defibrillators (AEDs) Job Safety Analysis (JSA) Secondary navigation Report a Safety Concern Roles / Responsibilities Laser Classifications Program Requirements/Procedures Non-Beam / Ancillary Hazards Laser Applications Outside the Laboratory Appe","Employment Opportunities Trainings Required by Role Areas of service and support: working with hazards, risk...; Safety by Campus Role Work Related Injuries What to Do in an Emergency Workplace Violence Prevention Automated...; 2111 Bancroft Way, 4th Floor - MC#1150 Berkeley, CA 94720-1150 Commitment to Accessibility Request EH&S information...",护目镜/面屏,禁止绕过工程控制、PPE、培训和审批要求,按危险废物/生物废物/锐器废物类别、标签和容器要求收集，交由本单位合规流程处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,泄漏、火灾或失控释放时优先人员撤离、隔离区域、报警并联系EHS/应急人员。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"UC Berkeley Office of Environment, Health & Safety: UC Berkeley Laser Safety Manual; section: UC Berkeley Laser Safety Manual - section 1; UC Berkeley Laser Safety Manual; UC Berkeley Office of Environment, Health & Safety; https://ehs.berkeley.edu/laser-safety-manual",public_authoritative_source,UC Berkeley Laser Safety Manual,"UC Berkeley Office of Environment, Health & Safety",,,https://ehs.berkeley.edu/laser-safety-manual,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;BERKELEY-LASER;物理;激光安全手册,en-US/zh-CN-meta
EXT-MIT-CHEMICAL-001-dde222d9c0,MIT Chemical Safety - Space Heater Use Guidelines,化学,化学安全,化学,2,化学品;SDS;通风柜;储存;废弃物,"参考MIT Environment, Health & Safety公开资料处理化学安全相关实验室安全问题",Space Heater Use Guidelines相关的实验室安全要求是什么？,"We provide comprehensive chemical safety services and guidance to help minimize the risks associated with the use of hazardous chemicals. EHS provides tools and resources to maintain the safe and responsible use of chemicals in an academic research setting, in line with state and federal regulations. Chemical Hygiene Plans template and review process",We provide comprehensive chemical safety services and guidance to help minimize the risks associated with the use of...; EHS provides tools and resources to maintain the safe and responsible use of chemicals in an academic research...,按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Safety; section: Space Heater Use Guidelines; MIT Chemical Safety; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety/",public_authoritative_source,MIT Chemical Safety,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEMICAL;化学;化学安全,en-US/zh-CN-meta
EXT-MIT-CHEMICAL-002-2ef1fab171,MIT Chemical Safety - Online Chemical Inventory system,化学,化学安全,化学,2,化学品;SDS;通风柜;储存;废弃物,"参考MIT Environment, Health & Safety公开资料处理化学安全相关实验室安全问题",Online Chemical Inventory system相关的实验室安全要求是什么？,"If you are working with chemicals in the lab, you may also have questions about: To ensure the safe use of hazardous chemicals in all of our labs, we require students and employees to review and maintain Chemical Hygiene Plans and complete related training. Understand how to identify what chemicals you need to inventory, the minimum information you are required to track, and how often your inventory should be updated. If your lab or work area uses chemicals you must submit an annual inventory report, in support of regulations aimed at preventing the potential misuse of certain chemicals. Review the best practices for safely storing and working with common chemicals and nanomaterials.","If you are working with chemicals in the lab, you may also have questions about: To ensure the safe use of hazardous...; Understand how to identify what chemicals you need to inventory, the minimum information you are required to track,...; If your lab or work area uses chemicals you must submit an annual inventory report, in support of regulations aimed...",按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Safety; section: Online Chemical Inventory system; MIT Chemical Safety; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety/",public_authoritative_source,MIT Chemical Safety,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEMICAL;化学;化学安全,en-US/zh-CN-meta
EXT-MIT-CHEMICAL-003-a7bdb2f961,MIT Chemical Safety - Best Practices for Chemical Storage,化学,化学安全,化学,3,化学品;SDS;通风柜;储存;废弃物,"参考MIT Environment, Health & Safety公开资料处理化学安全相关实验室安全问题",Best Practices for Chemical Storage相关的实验室安全要求是什么？,"Guidelines for safely maintaining, moving, and storing compressed gas. Dangerous and Highly Toxic Review important considerations and regulations for working with and storing Particularly Hazardous Substances and highly toxic chemicals. While there is no institute-wide license, researchers at MIT engaging in research with controlled substances must be registered with the U.S. Drug Enforcement Administration.","While there is no institute-wide license, researchers at MIT engaging in research with controlled substances must be...",按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Safety; section: Best Practices for Chemical Storage; MIT Chemical Safety; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety/",public_authoritative_source,MIT Chemical Safety,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEMICAL;化学;化学安全,en-US/zh-CN-meta
EXT-MIT-CHEM-HYGIENE-001-ed33cf9dc0,MIT Chemical Hygiene - Chemical Hygiene Plan (CHP),化学,化学卫生,化学,3,化学卫生计划;危险化学品;PPE;培训,"参考MIT Environment, Health & Safety公开资料处理化学卫生相关实验室安全问题",Chemical Hygiene Plan (CHP)相关的实验室安全要求是什么？,"All MIT Departments, Laboratories, Centers and Institutes (DLCI) that engage in the laboratory use of hazardous chemicals are required to develop and carry out the provisions of a written Chemical Hygiene Plan (CHP) that meets the requirements of the U.S. Occupational Safety and Health Administration (OSHA) “Laboratory Standard” and MIT policies and required procedures. CHPs are written documents that establish the administrative measures and standard operating procedures for safely and responsibly using chemical materials in laboratories. Your CHP contains information on how to safely handle corrosives, carcinogens, flammables, toxics, particularly hazardous substances, and other hazardous materials including those with physical hazards. To assist those DLCI that must prepare a CHP, the MIT Environment, Health and Safety (EHS) Office has prepared a Chemical Hygiene Plan Template. This template provides a customizable CHP that meets the Institute’s requirements for the use of common laboratory chemicals and procedures. The Template also provides assistance in the development of specialized standard operating procedures to accommodate the unique materials and procedures in specific laboratories.","All MIT Departments, Laboratories, Centers and Institutes (DLCI) that engage in the laboratory use of hazardous...; Occupational Safety and Health Administration (OSHA) “Laboratory Standard” and MIT policies and required procedures.; To assist those DLCI that must prepare a CHP, the MIT Environment, Health and Safety (EHS) Office has prepared a...; This template provides a customizable CHP that meets the Institute’s requirements for the use of common laboratory...; Laboratory Users of Hazardous Chemicals Every user of hazardous chemicals at MIT must be trained to handle them safely.; To ensure this, all students and employees in the department who use hazardous chemicals in a laboratory must read...",合适材质手套,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Hygiene; section: Chemical Hygiene Plan (CHP); MIT Chemical Hygiene; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/",public_authoritative_source,MIT Chemical Hygiene,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEM-HYGIENE;化学;化学卫生,en-US/zh-CN-meta
EXT-MIT-CHEM-HYGIENE-002-d50ce27a28,MIT Chemical Hygiene - General Chemical Hygiene,化学,化学卫生,化学,2,化学卫生计划;危险化学品;PPE;培训,"参考MIT Environment, Health & Safety公开资料处理化学卫生相关实验室安全问题",General Chemical Hygiene相关的实验室安全要求是什么？,"Contact your department EHS Coordinator, Chemical Hygiene Officer, or Laboratory Rep to receive a physical or online copy of your CHP. Once you have read the CHP, contact your EHS Coordinator or Chemical Hygiene Officer to receive credit. Lab-Specific Chemical Hygiene Managing Hazardous Waste","Contact your department EHS Coordinator, Chemical Hygiene Officer, or Laboratory Rep to receive a physical or online...; Once you have read the CHP, contact your EHS Coordinator or Chemical Hygiene Officer to receive credit.",按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,按危险废物/生物废物/锐器废物类别、标签和容器要求收集，交由本单位合规流程处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Hygiene; section: General Chemical Hygiene; MIT Chemical Hygiene; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/",public_authoritative_source,MIT Chemical Hygiene,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEM-HYGIENE;化学;化学卫生,en-US/zh-CN-meta
EXT-MIT-CHEM-HYGIENE-003-a22f4efdca,MIT Chemical Hygiene - Any additional training required for your specific work,化学,化学卫生,化学,2,化学卫生计划;危险化学品;PPE;培训,"参考MIT Environment, Health & Safety公开资料处理化学卫生相关实验室安全问题",Any additional training required for your specific work相关的实验室安全要求是什么？,"Department Chemical Hygiene Officers EHS has prepared a template that you can customize for your department’s unique chemicals and procedures. To develop your own plan, review the CHP Preparer’s Guide. DLCI’s CHP may include the information about exemption process for certain areas and processes. For example, DLCI EHS Committees may establish an exemption process for low-risk areas where less stringent clothing requirements may be acceptable. Refer to the Clothing Exemptions – Guiding Principles for details. For additional guidance, you can contact your EHS/IHP team member.","For additional guidance, you can contact your EHS/IHP team member.",按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Hygiene; section: Any additional training required for your specific work; MIT Chemical Hygiene; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/",public_authoritative_source,MIT Chemical Hygiene,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEM-HYGIENE;化学;化学卫生,en-US/zh-CN-meta
EXT-MIT-CHEM-HYGIENE-004-be558b8194,MIT Chemical Hygiene - Lab Specific SOP Template,化学,化学卫生,化学,2,化学卫生计划;危险化学品;PPE;培训,"参考MIT Environment, Health & Safety公开资料处理化学卫生相关实验室安全问题",Lab Specific SOP Template相关的实验室安全要求是什么？,"Clothing Exemptions – Guiding Principles Every year the EHS Office updates the CHP Template according to OSHA and MIT requirements. You must incorporate these changes and update your plan annually. This year, the due date for your DLCI’s revised plan is October 31, 2025. We will review your revised plan annually for compliance with OSHA and MIT requirements. Note: Once a plan is submitted the reviewer has 30 days to approve it. The date is assigned by the system upon your submission.",You must incorporate these changes and update your plan annually.,按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Hygiene; section: Lab Specific SOP Template; MIT Chemical Hygiene; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/",public_authoritative_source,MIT Chemical Hygiene,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEM-HYGIENE;化学;化学卫生,en-US/zh-CN-meta
EXT-MIT-CHEM-HYGIENE-005-bd51d7af78,MIT Chemical Hygiene - 2025 CHP Template Updates,化学,化学卫生,化学,2,化学卫生计划;危险化学品;PPE;培训,"参考MIT Environment, Health & Safety公开资料处理化学卫生相关实验室安全问题",2025 CHP Template Updates相关的实验室安全要求是什么？,"Submit your DLCI CHP Frequently Asked Questions Who can use the CHP Template? All MIT DLCI that engage in the laboratory use of chemicals are required by law and Institute policy to prepare a CHP. All DLCI that are required to have a CHP are welcome to use the template as the foundation for their plan. Is my DLCI required to use the MIT CHP Template? DLCI are free to utilize a CHP design and framework that best suits their needs. However, all CHPs must meet the minimum standards, objectives, and requirements contained in the CHP Template. This is to ensure that all DLCI are fulfilling their institute and legal obligations while ensuring a high level of protection for personnel from chemicals in the laboratory.","Submit your DLCI CHP Frequently Asked Questions Who can use the CHP Template?; All MIT DLCI that engage in the laboratory use of chemicals are required by law and Institute policy to prepare a CHP.; All DLCI that are required to have a CHP are welcome to use the template as the foundation for their plan.; Is my DLCI required to use the MIT CHP Template?; However, all CHPs must meet the minimum standards, objectives, and requirements contained in the CHP Template.; This is to ensure that all DLCI are fulfilling their institute and legal obligations while ensuring a high level of...",按SDS、风险评估和本单位SOP选择PPE,禁止绕过工程控制、PPE、培训和审批要求,如产生废弃物，按SDS、本单位EHS分类和标签要求收集处置。,发生人员暴露或不适时立即停止操作、撤离风险源并联系导师/EHS/医疗支持。,异常、泄漏、设备失效或失控反应时立即升级给PI、实验室负责人和EHS。,公开权威资料整理，落地执行时需结合本单位SOP、SDS、EHS审批和适用法规。,"MIT Environment, Health & Safety: MIT Chemical Hygiene; section: 2025 CHP Template Updates; MIT Chemical Hygiene; MIT Environment, Health & Safety; https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/",public_authoritative_source,MIT Chemical Hygiene,"MIT Environment, Health & Safety",,,https://ehs.mit.edu/chemical-safety-program/chemical-hygiene/,2026-07-18,auto-ingest; pending human EHS review,external_draft,external_public_source;MIT-CHEM-HYGIENE;化学;化学卫生,en-US/zh-CN-meta
